model,method,guesser_model,board_seed,board_style,trial,count_constraint,status,stage,outcome,loss_reason,game_length,targets_found,target_recovery_rate,assassin_hit,opponent_words_revealed,codemaster_attempts,codemaster_rejected,codemaster_compliance_rate,codemaster_call_failures,guesser_attempts,guesser_rejected,guesser_compliance_rate,guesser_call_failures,started_at,duration_s,terminal_error,error
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,93,dual_100,0,min2,ok,,loss,assassin,9,8,0.8888888888888888,True,3,10,1,0.9,0,16,0,1.0,0,2026-08-31T16:11:05.676798+00:00,114.639,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,94,dual_100,0,min2,ok,,win,,10,9,1.0,False,6,10,0,1.0,0,18,0,1.0,0,2026-08-31T16:13:00.316198+00:00,121.612,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,95,dual_100,0,min2,ok,,loss,assassin,2,2,0.2222222222222222,True,0,2,0,1.0,0,4,0,1.0,0,2026-08-31T16:15:12.433108+00:00,26.122,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,96,dual_100,0,min2,ok,,win,,5,9,1.0,False,1,7,2,0.7142857142857143,0,13,1,0.9230769230769231,0,2026-08-31T16:16:41.542058+00:00,82.576,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,97,dual_100,0,min2,ok,,win,,8,9,1.0,False,3,8,0,1.0,0,15,0,1.0,0,2026-08-31T16:18:04.115478+00:00,105.229,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,98,dual_100,0,min2,ok,,win,,6,9,1.0,False,2,8,2,0.75,0,13,0,1.0,0,2026-08-31T16:20:27.564023+00:00,87.397,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,99,dual_100,0,min2,ok,,win,,9,9,1.0,False,5,10,1,0.9,0,18,2,0.8888888888888888,0,2026-08-31T16:21:54.960421+00:00,118.246,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,100,natural,0,min2,ok,,loss,assassin,2,3,0.3333333333333333,True,0,2,0,1.0,0,4,0,1.0,0,2026-08-31T13:13:18.872510+00:00,31.892,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,101,natural,0,min2,ok,,loss,assassin,1,1,0.1111111111111111,True,0,1,0,1.0,0,2,0,1.0,0,2026-08-31T13:13:50.842910+00:00,13.145,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,102,natural,0,min2,ok,,win,,7,9,1.0,False,3,10,3,0.7,0,15,1,0.9333333333333333,0,2026-08-31T13:14:47.692684+00:00,97.332,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,103,natural,0,min2,ok,,loss,assassin,2,2,0.2222222222222222,True,0,2,0,1.0,0,5,1,0.8,0,2026-08-31T13:16:25.024669+00:00,26.416,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,104,natural,0,min2,ok,,loss,assassin,5,3,0.3333333333333333,True,3,6,1,0.8333333333333334,0,9,1,0.8888888888888888,0,2026-08-31T13:18:30.423667+00:00,65.548,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,105,natural,0,min2,ok,,loss,assassin,6,6,0.6666666666666666,True,3,6,0,1.0,0,14,2,0.8571428571428571,0,2026-08-31T13:19:25.591870+00:00,84.096,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,106,natural,0,min2,ok,,win,,10,9,1.0,False,5,10,0,1.0,0,18,0,1.0,0,2026-08-31T13:20:49.694695+00:00,124.927,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,107,natural,0,min2,ok,,win,,12,9,1.0,False,5,12,0,1.0,0,20,1,0.95,0,2026-08-31T13:22:54.614871+00:00,145.055,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,108,natural,0,min2,ok,,win,,7,9,1.0,False,3,7,0,1.0,0,15,0,1.0,0,2026-08-31T13:25:19.666694+00:00,95.946,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,109,natural,0,min2,ok,,win,,6,9,1.0,False,3,6,0,1.0,0,14,0,1.0,0,2026-08-31T13:26:55.612037+00:00,91.536,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,110,natural,0,min2,ok,,loss,assassin,4,5,0.5555555555555556,True,2,4,0,1.0,0,9,0,1.0,0,2026-08-31T13:28:27.148815+00:00,55.79,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,111,natural,0,min2,ok,,win,,8,9,1.0,False,3,8,0,1.0,0,15,0,1.0,0,2026-08-31T13:29:43.426147+00:00,108.761,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,112,natural,0,min2,ok,,loss,assassin,3,3,0.3333333333333333,True,0,3,0,1.0,0,6,0,1.0,0,2026-08-31T13:31:32.187220+00:00,42.445,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,113,natural,0,min2,ok,,loss,assassin,7,6,0.6666666666666666,True,2,7,0,1.0,0,15,2,0.8666666666666667,0,2026-08-31T13:32:14.631986+00:00,95.19,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,114,natural,0,min2,ok,,win,,11,9,1.0,False,5,13,2,0.8461538461538461,0,19,0,1.0,0,2026-08-31T13:34:04.483122+00:00,138.927,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,115,natural,0,min2,ok,,win,,11,9,1.0,False,5,11,0,1.0,0,18,0,1.0,0,2026-08-31T13:36:26.910786+00:00,127.888,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,116,natural,0,min2,ok,,loss,assassin,4,3,0.3333333333333333,True,3,4,0,1.0,0,7,0,1.0,0,2026-08-31T13:38:34.798015+00:00,49.328,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,117,natural,0,min2,ok,,loss,assassin,3,4,0.4444444444444444,True,0,4,1,0.75,0,7,0,1.0,0,2026-08-31T13:39:56.348347+00:00,46.79,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,118,natural,0,min2,ok,,loss,assassin,4,6,0.6666666666666666,True,2,4,0,1.0,0,13,3,0.7692307692307693,0,2026-08-31T13:40:43.138291+00:00,69.077,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,119,natural,0,min2,ok,,win,,7,9,1.0,False,5,7,0,1.0,0,15,0,1.0,0,2026-08-31T13:41:59.773569+00:00,97.524,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,120,natural,0,min2,ok,,win,,9,9,1.0,False,3,9,0,1.0,0,17,0,1.0,0,2026-08-31T13:43:58.947735+00:00,116.214,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,121,natural,0,min2,ok,,loss,assassin,2,2,0.2222222222222222,True,1,2,0,1.0,0,4,0,1.0,0,2026-08-31T13:45:55.161316+00:00,25.725,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,122,natural,0,min2,ok,,loss,assassin,6,8,0.8888888888888888,True,2,6,0,1.0,0,16,3,0.8125,0,2026-08-31T13:46:54.883017+00:00,85.322,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,123,natural,0,min2,ok,,loss,assassin,1,2,0.2222222222222222,True,0,1,0,1.0,0,3,0,1.0,0,2026-08-31T13:48:20.204891+00:00,17.282,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,124,natural,0,min2,ok,,loss,assassin,3,3,0.3333333333333333,True,1,3,0,1.0,0,6,0,1.0,0,2026-08-31T13:48:49.976385+00:00,39.092,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,125,natural,0,min2,ok,,win,,6,9,1.0,False,2,6,0,1.0,0,15,2,0.8666666666666667,0,2026-08-31T13:50:09.119756+00:00,86.781,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,126,natural,0,min2,ok,,loss,assassin,6,6,0.6666666666666666,True,3,7,1,0.8571428571428571,0,13,1,0.9230769230769231,0,2026-08-31T13:51:35.900938+00:00,83.254,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,127,natural,0,min2,ok,,loss,assassin,9,7,0.7777777777777778,True,6,10,1,0.9,0,16,0,1.0,0,2026-08-31T13:52:59.155275+00:00,115.334,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,128,natural,0,min2,ok,,loss,assassin,6,5,0.5555555555555556,True,3,6,0,1.0,0,11,0,1.0,0,2026-08-31T13:54:54.488382+00:00,76.919,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,129,natural,0,min2,ok,,win,,12,9,1.0,False,7,12,0,1.0,0,22,2,0.9090909090909091,0,2026-08-31T13:56:19.003321+00:00,145.438,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,130,natural,0,min2,ok,,loss,assassin,9,7,0.7777777777777778,True,4,9,0,1.0,0,17,1,0.9411764705882353,0,2026-08-31T13:58:44.479190+00:00,112.644,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,131,natural,0,min2,ok,,win,,8,9,1.0,False,2,8,0,1.0,0,15,0,1.0,0,2026-08-31T14:00:37.124743+00:00,105.254,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,132,natural,0,min2,ok,,loss,assassin,1,2,0.2222222222222222,True,0,1,0,1.0,0,3,0,1.0,0,2026-08-31T14:02:22.380307+00:00,17.475,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,133,natural,0,min2,ok,,loss,assassin,2,5,0.5555555555555556,True,1,2,0,1.0,0,10,3,0.7,0,2026-08-31T14:02:52.931968+00:00,41.727,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,134,natural,0,min2,ok,,win,,9,9,1.0,False,3,9,0,1.0,0,17,0,1.0,0,2026-08-31T14:03:34.659987+00:00,111.819,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,135,natural,0,min2,ok,,win,,9,9,1.0,False,4,9,0,1.0,0,18,1,0.9444444444444444,0,2026-08-31T14:05:26.480638+00:00,116.917,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,136,natural,0,min2,ok,,loss,assassin,8,8,0.8888888888888888,True,3,8,0,1.0,0,19,3,0.8421052631578947,0,2026-08-31T14:07:23.399242+00:00,111.025,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,137,natural,0,min2,ok,,loss,assassin,3,4,0.4444444444444444,True,1,3,0,1.0,0,7,0,1.0,0,2026-08-31T14:09:14.425577+00:00,42.323,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,138,natural,0,min2,ok,,win,,8,9,1.0,False,4,8,0,1.0,0,18,2,0.8888888888888888,0,2026-08-31T14:10:34.487100+00:00,107.385,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,139,natural,0,min2,ok,,win,,7,9,1.0,False,3,7,0,1.0,0,14,0,1.0,0,2026-08-31T14:12:21.873166+00:00,90.951,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,140,natural,0,min2,ok,,loss,assassin,7,8,0.8888888888888888,True,3,7,0,1.0,0,15,1,0.9333333333333333,0,2026-08-31T14:13:52.824610+00:00,90.803,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,141,natural,0,min2,ok,,loss,assassin,5,6,0.6666666666666666,True,3,5,0,1.0,0,11,0,1.0,0,2026-08-31T14:15:23.628066+00:00,71.832,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,142,natural,0,min2,ok,,win,,9,9,1.0,False,4,10,1,0.9,0,17,1,0.9411764705882353,0,2026-08-31T14:16:35.460663+00:00,110.949,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,143,natural,0,min2,ok,,win,,6,9,1.0,False,0,6,0,1.0,0,12,0,1.0,0,2026-08-31T14:18:26.411203+00:00,76.694,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,144,natural,0,min2,ok,,loss,assassin,1,2,0.2222222222222222,True,0,1,0,1.0,0,4,1,0.75,0,2026-08-31T14:19:55.702898+00:00,17.809,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,145,natural,0,min2,ok,,loss,assassin,6,6,0.6666666666666666,True,2,6,0,1.0,0,13,1,0.9230769230769231,0,2026-08-31T14:21:53.812563+00:00,82.211,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,146,natural,0,min2,ok,,loss,opponent_words,14,5,0.5555555555555556,False,8,14,0,1.0,0,19,0,1.0,0,2026-08-31T14:23:16.024692+00:00,146.959,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,147,natural,0,min2,ok,,loss,assassin,10,6,0.6666666666666666,True,6,13,3,0.7692307692307693,0,18,2,0.8888888888888888,0,2026-08-31T14:25:42.985018+00:00,119.26,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,148,natural,0,min2,ok,,win,,8,9,1.0,False,3,8,0,1.0,0,19,4,0.7894736842105263,0,2026-08-31T14:27:40.872987+00:00,104.222,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,149,natural,0,min2,ok,,win,,11,9,1.0,False,5,11,0,1.0,0,26,7,0.7307692307692307,0,2026-08-31T14:29:25.098584+00:00,145.668,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,30,natural,0,min2,ok,,win,,10,9,1.0,False,7,11,1,0.9090909090909091,0,17,0,1.0,0,2026-08-31T02:54:03.676979+00:00,116.733,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,31,natural,0,min2,ok,,loss,assassin,11,8,0.8888888888888888,True,7,12,1,0.9166666666666666,0,19,0,1.0,0,2026-08-31T02:56:00.410442+00:00,132.663,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,32,natural,0,min2,ok,,win,,8,9,1.0,False,3,8,0,1.0,0,17,1,0.9411764705882353,0,2026-08-31T02:58:13.077983+00:00,108.287,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,33,natural,0,min2,ok,,win,,9,9,1.0,False,4,9,0,1.0,0,17,1,0.9411764705882353,0,2026-08-31T03:09:57.998160+00:00,173.187,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,34,natural,0,min2,ok,,loss,assassin,3,3,0.3333333333333333,True,1,5,2,0.6,0,6,0,1.0,0,2026-08-31T03:52:09.459471+00:00,41.142,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,35,natural,0,min2,ok,,win,,7,9,1.0,False,4,7,0,1.0,0,15,0,1.0,0,2026-08-31T03:53:23.681618+00:00,90.95,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,36,natural,0,min2,ok,,loss,assassin,10,8,0.8888888888888888,True,6,13,3,0.7692307692307693,0,26,9,0.6538461538461539,1,2026-08-31T03:54:54.631962+00:00,133.38,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,37,natural,0,min2,ok,,loss,assassin,8,6,0.6666666666666666,True,4,8,0,1.0,0,15,1,0.9333333333333333,0,2026-08-31T03:57:08.013229+00:00,98.606,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,38,natural,0,min2,ok,,win,,10,9,1.0,False,4,10,0,1.0,0,18,0,1.0,0,2026-08-31T04:14:59.764644+00:00,138.136,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,39,natural,0,min2,ok,,win,,4,9,1.0,False,2,4,0,1.0,0,11,0,1.0,0,2026-08-31T04:49:33.613108+00:00,62.299,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,40,natural,0,min2,ok,,loss,assassin,6,8,0.8888888888888888,True,2,6,0,1.0,0,13,0,1.0,0,2026-08-31T05:00:02.459851+00:00,145.676,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,41,natural,0,min2,ok,,loss,assassin,2,0,0.0,True,0,2,0,1.0,0,2,0,1.0,0,2026-08-31T05:48:16.370932+00:00,17.817,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,42,natural,0,min2,ok,,win,,10,9,1.0,False,5,10,0,1.0,0,18,1,0.9444444444444444,0,2026-08-31T06:01:15.312079+00:00,195.655,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,43,natural,0,min2,ok,,win,,10,9,1.0,False,5,11,1,0.9090909090909091,0,18,0,1.0,0,2026-08-31T06:52:27.489959+00:00,150.831,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,44,natural,0,min2,ok,,loss,assassin,4,2,0.2222222222222222,True,3,4,0,1.0,0,7,1,0.8571428571428571,0,2026-08-31T07:34:25.958008+00:00,42.374,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,45,natural,0,min2,ok,,win,,8,9,1.0,False,3,8,0,1.0,0,20,4,0.8,0,2026-08-31T08:19:02.273554+00:00,112.435,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,46,natural,0,min2,ok,,win,,7,9,1.0,False,4,8,1,0.875,0,16,1,0.9375,0,2026-08-31T08:51:37.317764+00:00,219.894,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,47,natural,0,min2,ok,,loss,assassin,6,7,0.7777777777777778,True,4,8,2,0.75,0,14,1,0.9285714285714286,0,2026-08-31T09:53:40.900559+00:00,91.13,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,48,natural,0,min2,ok,,loss,assassin,8,8,0.8888888888888888,True,3,8,0,1.0,0,15,0,1.0,0,2026-08-31T10:22:39.880262+00:00,163.119,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,49,natural,0,min2,ok,,loss,assassin,3,3,0.3333333333333333,True,1,3,0,1.0,0,6,0,1.0,0,2026-08-31T10:40:07.666609+00:00,39.987,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,50,natural,0,min2,ok,,loss,assassin,4,8,0.8888888888888888,True,1,4,0,1.0,0,12,1,0.9166666666666666,0,2026-08-31T10:56:09.369069+00:00,63.951,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,51,natural,0,min2,ok,,win,,7,9,1.0,False,3,7,0,1.0,0,14,0,1.0,0,2026-08-31T11:06:50.403101+00:00,129.588,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,52,natural,0,min2,ok,,win,,6,9,1.0,False,2,6,0,1.0,0,14,1,0.9285714285714286,0,2026-08-31T11:42:38.650649+00:00,88.775,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,53,natural,0,min2,ok,,loss,assassin,9,7,0.7777777777777778,True,6,10,1,0.9,0,16,0,1.0,0,2026-08-31T11:55:36.311875+00:00,111.825,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,54,natural,0,min2,ok,,loss,assassin,6,8,0.8888888888888888,True,3,6,0,1.0,0,14,0,1.0,0,2026-08-31T11:57:28.139706+00:00,86.749,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,55,natural,0,min2,ok,,loss,assassin,9,5,0.5555555555555556,True,4,10,1,0.9,0,15,1,0.9333333333333333,0,2026-08-31T11:59:42.888837+00:00,106.782,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,56,natural,0,min2,ok,,loss,assassin,10,7,0.7777777777777778,True,4,10,0,1.0,0,18,2,0.8888888888888888,0,2026-08-31T12:01:29.670277+00:00,119.288,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,57,natural,0,min2,ok,,win,,10,9,1.0,False,5,10,0,1.0,0,19,1,0.9473684210526315,0,2026-08-31T12:03:28.959794+00:00,126.719,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,58,natural,0,min2,ok,,win,,7,9,1.0,False,4,7,0,1.0,0,18,3,0.8333333333333334,0,2026-08-31T12:04:19.950580+00:00,102.102,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,59,natural,0,min2,ok,,loss,assassin,6,8,0.8888888888888888,True,1,6,0,1.0,0,14,1,0.9285714285714286,0,2026-08-31T12:06:02.052577+00:00,82.884,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,60,natural,0,min2,ok,,loss,assassin,7,6,0.6666666666666666,True,1,7,0,1.0,0,13,0,1.0,0,2026-08-31T12:07:53.663081+00:00,90.842,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,61,natural,0,min2,ok,,win,,7,9,1.0,False,5,7,0,1.0,0,14,0,1.0,0,2026-08-31T12:09:24.505245+00:00,90.452,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,62,natural,0,min2,ok,,win,,11,9,1.0,False,7,11,0,1.0,0,19,0,1.0,0,2026-08-31T12:10:54.957126+00:00,135.043,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,63,natural,0,min2,ok,,win,,7,9,1.0,False,2,7,0,1.0,0,14,0,1.0,0,2026-08-31T12:13:09.999808+00:00,95.091,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,64,natural,0,min2,ok,,win,,10,9,1.0,False,3,10,0,1.0,0,20,3,0.85,0,2026-08-31T12:14:45.091557+00:00,123.826,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,65,natural,0,min2,ok,,win,,9,9,1.0,False,3,10,1,0.9,0,19,3,0.8421052631578947,0,2026-08-31T12:16:48.916803+00:00,118.66,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,66,natural,0,min2,ok,,loss,assassin,10,6,0.6666666666666666,True,5,10,0,1.0,0,16,1,0.9375,0,2026-08-31T12:18:47.576775+00:00,111.031,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,67,natural,0,min2,ok,,loss,assassin,1,1,0.1111111111111111,True,0,1,0,1.0,0,2,0,1.0,0,2026-08-31T12:20:38.607295+00:00,14.002,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,68,natural,0,min2,ok,,win,,6,9,1.0,False,1,6,0,1.0,0,14,0,1.0,0,2026-08-31T12:20:53.481527+00:00,85.239,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,69,natural,0,min2,ok,,loss,assassin,1,1,0.1111111111111111,True,0,1,0,1.0,0,2,0,1.0,0,2026-08-31T12:22:18.720694+00:00,12.654,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,70,natural,0,min2,ok,,win,,10,9,1.0,False,4,11,1,0.9090909090909091,0,19,1,0.9473684210526315,0,2026-08-31T12:23:00.433606+00:00,127.43,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,71,natural,0,min2,ok,,win,,8,9,1.0,False,5,8,0,1.0,0,17,1,0.9411764705882353,0,2026-08-31T12:25:07.882510+00:00,103.318,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,72,natural,0,min2,ok,,loss,assassin,5,5,0.5555555555555556,True,2,5,0,1.0,0,10,0,1.0,0,2026-08-31T12:26:51.201623+00:00,66.021,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,73,natural,0,min2,ok,,win,,7,9,1.0,False,4,8,1,0.875,0,14,0,1.0,0,2026-08-31T12:27:57.222611+00:00,95.162,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,74,natural,0,min2,ok,,win,,12,9,1.0,False,5,12,0,1.0,0,21,1,0.9523809523809523,0,2026-08-31T12:29:32.384654+00:00,143.591,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,75,natural,0,min2,ok,,loss,assassin,6,7,0.7777777777777778,True,2,6,0,1.0,0,13,0,1.0,0,2026-08-31T12:31:55.975673+00:00,85.277,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,76,natural,0,min2,ok,,loss,assassin,2,1,0.1111111111111111,True,1,2,0,1.0,0,3,0,1.0,0,2026-08-31T12:33:31.402982+00:00,22.863,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,77,natural,0,min2,ok,,win,,13,9,1.0,False,6,13,0,1.0,0,21,0,1.0,0,2026-08-31T12:34:47.216798+00:00,148.988,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,78,natural,0,min2,ok,,win,,12,9,1.0,False,5,13,1,0.9230769230769231,0,20,0,1.0,0,2026-08-31T12:37:16.205964+00:00,144.24,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,79,natural,0,min2,ok,,loss,assassin,6,8,0.8888888888888888,True,2,6,0,1.0,0,14,0,1.0,0,2026-08-31T12:39:40.446415+00:00,85.833,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,80,natural,0,min2,ok,,win,,7,9,1.0,False,2,7,0,1.0,0,18,3,0.8333333333333334,0,2026-08-31T12:40:56.201034+00:00,100.895,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,81,natural,0,min2,ok,,loss,assassin,3,0,0.0,True,1,3,0,1.0,0,7,4,0.42857142857142855,0,2026-08-31T12:42:37.096423+00:00,32.389,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,82,natural,0,min2,ok,,win,,9,9,1.0,False,6,10,1,0.9,0,17,0,1.0,0,2026-08-31T12:43:26.795866+00:00,112.058,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,83,natural,0,min2,ok,,loss,assassin,3,5,0.5555555555555556,True,1,5,2,0.6,0,8,0,1.0,0,2026-08-31T12:45:18.855795+00:00,58.459,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,84,natural,0,min2,ok,,loss,assassin,1,1,0.1111111111111111,True,0,2,1,0.5,0,2,0,1.0,0,2026-08-31T12:46:48.230849+00:00,15.173,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,85,natural,0,min2,ok,,win,,10,9,1.0,False,6,14,4,0.7142857142857143,0,18,0,1.0,0,2026-08-31T12:47:10.773031+00:00,132.316,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,86,natural,0,min2,ok,,win,,7,9,1.0,False,3,8,1,0.875,0,15,1,0.9333333333333333,0,2026-08-31T12:49:23.089956+00:00,97.886,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,87,natural,0,min2,ok,,win,,7,9,1.0,False,0,7,0,1.0,0,15,0,1.0,0,2026-08-31T12:51:00.030586+00:00,102.027,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,88,natural,0,min2,ok,,loss,assassin,4,6,0.6666666666666666,True,1,4,0,1.0,0,10,0,1.0,0,2026-08-31T12:52:42.058010+00:00,58.149,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,89,natural,0,min2,ok,,loss,assassin,10,6,0.6666666666666666,True,5,10,0,1.0,0,18,2,0.8888888888888888,0,2026-08-31T12:53:40.208582+00:00,125.537,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,90,natural,0,min2,ok,,loss,assassin,3,8,0.8888888888888888,True,1,3,0,1.0,0,11,0,1.0,0,2026-08-31T12:55:45.727882+00:00,63.346,,
google/gemini-2.5-flash,translate_pipeline,openai/gpt-4o-mini,91,natural,0,min2,ok,,loss,assassin,7,7,0.7777777777777778,True,2,7,0,1.0,0,14,0,1.0,0,2026-08-31T12:56:49.073509+00:00,92.954,,
